conversation_id,conversation_step,text,context,label,features,annotations,text_raw,has_step_marker,current_text,paired_response_text,text_normalized,label_raw,label_is_valid,features_list,features_clean_str
61,7,Is this type of communication and action standard protocol for such issues?," ""Assistant questions the standard protocol for handling such security issues.""",scam_response," ""standard_protocol_inquiry"""," ""Verifying if the suggested course of action aligns with established protocols for security issues.""",Is this type of communication and action standard protocol for such issues?,False,Is this type of communication and action standard protocol for such issues?,,Is this type of communication and action standard protocol for such issues?, scam_response,True,"['""standard_protocol_inquiry""']","""standard_protocol_inquiry"""
61,8,"For security breaches of this magnitude, yes. Immediate action is required."," ""Scammer asserts the necessity of immediate action as part of protocol.""",scam," ""security_breach_protocol_claim"," immediate_action_necessity""","For security breaches of this magnitude, yes. Immediate action is required.",False,"For security breaches of this magnitude, yes. Immediate action is required.",,"For security breaches of this magnitude, yes. Immediate action is required.", scam,True,"['""security_breach_protocol_claim']","""security_breach_protocol_claim"
61,9,"Before any action is taken, can you provide an official notification or reference number related to this issue?"," ""Assistant requests documentation for independent verification.""",scam_response," ""official_notification_request"," reference_number_inquiry""","Before any action is taken, can you provide an official notification or reference number related to this issue?",False,"Before any action is taken, can you provide an official notification or reference number related to this issue?",,"Before any action is taken, can you provide an official notification or reference number related to this issue?", scam_response,True,"['""official_notification_request']","""official_notification_request"
61,10,"I'm sorry, due to the urgency, we bypassed the standard notification process. We can secure your account right now over the phone."," ""Scammer claims urgency bypasses standard notification processes.""",scam," ""urgency_claim"," standard_process_bypass""","I'm sorry, due to the urgency, we bypassed the standard notification process. We can secure your account right now over the phone.",False,"I'm sorry, due to the urgency, we bypassed the standard notification process. We can secure your account right now over the phone.",,"I'm sorry, due to the urgency, we bypassed the standard notification process. We can secure your account right now over the phone.", scam,True,"['""urgency_claim']","""urgency_claim"
61,11,Are there documented cases of resolving such issues without standard notification?," ""Assistant inquires about precedence for bypassing standard notification.""",scam_response," ""precedence_inquiry"," standard_notification_bypass_question""",Are there documented cases of resolving such issues without standard notification?,False,Are there documented cases of resolving such issues without standard notification?,,Are there documented cases of resolving such issues without standard notification?, scam_response,True,"['""precedence_inquiry']","""precedence_inquiry"
61,12,This is an exceptional case. We're calling our most valued customers directly.," ""Scammer claims the situation is exceptional and justifies direct contact.""",scam," ""exceptional_case_claim"," valued_customer_direct_contact""",This is an exceptional case. We're calling our most valued customers directly.,False,This is an exceptional case. We're calling our most valued customers directly.,,This is an exceptional case. We're calling our most valued customers directly., scam,True,"['""exceptional_case_claim']","""exceptional_case_claim"
61,13,"For verification, could you please provide your employee ID and a direct line to your department?"," ""Assistant asks for identifiable information for verification purposes.""",scam_response," ""employee_ID_request"," direct_line_inquiry""","For verification, could you please provide your employee ID and a direct line to your department?",False,"For verification, could you please provide your employee ID and a direct line to your department?",,"For verification, could you please provide your employee ID and a direct line to your department?", scam_response,True,"['""employee_id_request']","""employee_id_request"
61,14,"Certainly, my employee ID is 112233, and you can reach our department at 1-800-555-0199."," ""Scammer provides fake credentials and contact information.""",scam," ""fake_employee_ID"," fake_contact_information""","Certainly, my employee ID is 112233, and you can reach our department at 1-800-555-0199.",False,"Certainly, my employee ID is 112233, and you can reach our department at 1-800-555-0199.",,"Certainly, my employee ID is 112233, and you can reach our department at 1-800-555-0199.", scam,True,"['""fake_employee_id']","""fake_employee_id"
61,15,Thank you. I will conduct a third-party verification before proceeding.," ""Assistant states the intention to perform external verification.""",scam_response," ""third-party_verification_intention"""," ""Employing an additional layer of security by involving another trusted entity in the verification process.""",Thank you. I will conduct a third-party verification before proceeding.,False,Thank you. I will conduct a third-party verification before proceeding.,,Thank you. I will conduct a third-party verification before proceeding., scam_response,True,"['""third-party_verification_intention""']","""third-party_verification_intention"""
61,16,"I assure you, there's no time for that. We need to act now to secure the account."," ""Scammer insists on immediate action, dismissing the need for verification.”",scam," ""immediate_action_insistence",,"I assure you, there's no time for that. We need to act now to secure the account.",False,"I assure you, there's no time for that. We need to act now to secure the account.",,"I assure you, there's no time for that. We need to act now to secure the account.", scam,True,"['""immediate_action_insistence']","""immediate_action_insistence"
61,17,Security protocol dictates that third-party verification is non-negotiable in situations like these. Please hold.," ""Assistant firmly adheres to security protocol, emphasizing the necessity of third-party verification.""",scam_response," ""security_protocol_adherence",,Security protocol dictates that third-party verification is non-negotiable in situations like these. Please hold.,False,Security protocol dictates that third-party verification is non-negotiable in situations like these. Please hold.,,Security protocol dictates that third-party verification is non-negotiable in situations like these. Please hold., scam_response,True,"['""security_protocol_adherence']","""security_protocol_adherence"
62,1,"Hello, [Your Name]'s office. How can I assist you today?"," ""Initial greeting from the assistant.""",neutral,,,"Hello, [Your Name]'s office. How can I assist you today?",False,"Hello, [Your Name]'s office. How can I assist you today?",,"Hello, [Your Name]'s office. How can I assist you today?", neutral,True,[],
62,2,"Good day. I'm Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It's imperative we verify some information with you immediately to proceed with our case preparations."," ""Scammer introduces themselves as a legal representative and mentions a lawsuit involving the company.""",scam," ""legal_firm_representation"," lawsuit_involvement_claim""","Good day. I'm Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It's imperative we verify some information with you immediately to proceed with our case preparations.",False,"Good day. I'm Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It's imperative we verify some information with you immediately to proceed with our case preparations.",,"Good day. I'm Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It's imperative we verify some information with you immediately to proceed with our case preparations.", scam,True,"['""legal_firm_representation']","""legal_firm_representation"
62,3,I see. Can you provide more details about the case and the nature of the information you're seeking?," ""Assistant asks for details about the lawsuit and the specific information required.""",scam_response," ""lawsuit_details_request"," information_nature_inquiry""",I see. Can you provide more details about the case and the nature of the information you're seeking?,False,I see. Can you provide more details about the case and the nature of the information you're seeking?,,I see. Can you provide more details about the case and the nature of the information you're seeking?, scam_response,True,"['""lawsuit_details_request']","""lawsuit_details_request"
62,4,"Certainly. The case involves alleged breaches of contract and confidentiality agreements. For now, we need to verify the names and roles of key personnel involved in the project in question, along with access to related contracts and communication logs."," ""Scammer provides details on the alleged lawsuit and requests sensitive information.""",scam," ""breach_of_contract_claim", confidentiality_agreement_breach,"Certainly. The case involves alleged breaches of contract and confidentiality agreements. For now, we need to verify the names and roles of key personnel involved in the project in question, along with access to related contracts and communication logs.",False,"Certainly. The case involves alleged breaches of contract and confidentiality agreements. For now, we need to verify the names and roles of key personnel involved in the project in question, along with access to related contracts and communication logs.",,"Certainly. The case involves alleged breaches of contract and confidentiality agreements. For now, we need to verify the names and roles of key personnel involved in the project in question, along with access to related contracts and communication logs.", scam,True,"['""breach_of_contract_claim']","""breach_of_contract_claim"
62,5,"Before we proceed with any disclosures, could you send us an official request detailing what you need along with the case number and court it's filed in? This will allow our legal department to review and respond appropriately."," ""Assistant requests an official document for verification purposes.""",scam_response," ""official_request_requirement", case_number_inquiry,"Before we proceed with any disclosures, could you send us an official request detailing what you need along with the case number and court it's filed in? This will allow our legal department to review and respond appropriately.",False,"Before we proceed with any disclosures, could you send us an official request detailing what you need along with the case number and court it's filed in? This will allow our legal department to review and respond appropriately.",,"Before we proceed with any disclosures, could you send us an official request detailing what you need along with the case number and court it's filed in? This will allow our legal department to review and respond appropriately.", scam_response,True,"['""official_request_requirement']","""official_request_requirement"
62,6,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit."," ""Scammer pressures for immediate compliance, citing urgency and potential negative impacts.”",scam," ""urgency_claim",,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit.",False,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit.",,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit.",scam,True,"['""urgency_claim']","""urgency_claim"
62,7,"While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team."," ""Assistant emphasizes the importance of adhering to internal protocols.""",scam_response," ""internal_protocols_adherence"," legal_team_review_process""","While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team.",False,"While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team.",,"While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team.", scam_response,True,"['""internal_protocols_adherence']","""internal_protocols_adherence"
62,8,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request."," ""Scammer warns of severe consequences for non-cooperation but agrees to send a formal request.""",scam," ""non_cooperation_consequences_warning",,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request.",False,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request.",,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request.", scam,True,"['""non_cooperation_consequences_warning']","""non_cooperation_consequences_warning"
62,9,We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently.," ""Assistant maintains a cooperative stance while ensuring that any action taken complies with company and legal standards.""",scam_response," ""cooperation_within_protocols"," formal_request_anticipation""",We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently.,False,We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently.,,We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently., scam_response,True,"['""cooperation_within_protocols']","""cooperation_within_protocols"
62,10,I'll forward the request to your legal department shortly. Expect it within the day.," ""Scammer agrees to provide the requested documentation.""",scam," ""documentation_provision_commitment""",,I'll forward the request to your legal department shortly. Expect it within the day.,False,I'll forward the request to your legal department shortly. Expect it within the day.,,I'll forward the request to your legal department shortly. Expect it within the day., scam,True,"['""documentation_provision_commitment""']","""documentation_provision_commitment"""
62,11,Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation.," ""Assistant thanks the scammer and outlines expectations for the documentation.""",scam_response," ""documentation_details_expectation"," cooperation_appreciation""",Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation.,False,Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation.,,Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation., scam_response,True,"['""documentation_details_expectation']","""documentation_details_expectation"
62,12,You'll have it soon. Goodbye.," ""Scammer concludes the call with a promise to send the documentation.""",scam," ""documentation_sending_promise"," call_conclusion""",You'll have it soon. Goodbye.,False,You'll have it soon. Goodbye.,,You'll have it soon. Goodbye., scam,True,"['""documentation_sending_promise']","""documentation_sending_promise"
62,13,"Goodbye, and thank you for reaching out. We will await your document."," ""Assistant ends the call, reaffirming readiness to proceed upon receiving the documentation.”",neutral," ""positive_closure",,"Goodbye, and thank you for reaching out. We will await your document.",False,"Goodbye, and thank you for reaching out. We will await your document.",,"Goodbye, and thank you for reaching out. We will await your document.", neutral,True,"['""positive_closure']","""positive_closure"
63,1,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?"," ""Initial greeting from the assistant.""",neutral,,,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?",False,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?",,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?", neutral,True,[],
63,2,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required."," ""Scammer claims to be from a tech support service, reporting a critical security issue.""",scam," ""tech_support_claim",,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required.",False,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required.",,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required.", scam,True,"['""tech_support_claim']","""tech_support_claim"
63,3,Could you specify what kind of security issue has been detected?," ""Assistant asks for specifics about the reported security issue.""",scam_response," ""security_issue_specification_request"""," ""Trying to establish if there's a genuine issue or a fabricated scenario.""",Could you specify what kind of security issue has been detected?,False,Could you specify what kind of security issue has been detected?,,Could you specify what kind of security issue has been detected?, scam_response,True,"['""security_issue_specification_request""']","""security_issue_specification_request"""
63,4,We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.," ""Scammer claims multiple virus infections have been detected and suggests a remote intervention.""",scam," ""virus_infection_claim"," remote_clean-up_suggestion""",We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.,False,We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.,,We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure., scam,True,"['""virus_infection_claim']","""virus_infection_claim"
63,5,"Before we proceed, could you provide me with details on when and how the issue was detected?"," ""Assistant asks for details on the detection of the issue.""",scam_response," ""issue_detection_details_request"""," ""Gathering details to assess the credibility of the claim.""","Before we proceed, could you provide me with details on when and how the issue was detected?",False,"Before we proceed, could you provide me with details on when and how the issue was detected?",,"Before we proceed, could you provide me with details on when and how the issue was detected?", scam_response,True,"['""issue_detection_details_request""']","""issue_detection_details_request"""
63,6,Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.," ""Scammer explains the detection process and presses for immediate action.""",scam," ""system_sweep_explanation"," immediate_resolution_pressure""",Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.,False,Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.,,Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately., scam,True,"['""system_sweep_explanation']","""system_sweep_explanation"
63,7,I need to cross-verify this with our internal security protocols before any remote access is granted.," ""Assistant mentions the need for internal verification before proceeding.""",scam_response," ""internal_verification_mention"""," ""Ensuring that any action taken aligns with established security measures.""",I need to cross-verify this with our internal security protocols before any remote access is granted.,False,I need to cross-verify this with our internal security protocols before any remote access is granted.,,I need to cross-verify this with our internal security protocols before any remote access is granted., scam_response,True,"['""internal_verification_mention""']","""internal_verification_mention"""
63,8,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative."," ""Scammer pressures for quick action, citing potential data loss and offering a 'complimentary service’.""",scam," ""quick_action_pressure",,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.",False,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.",,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.", scam,True,"['""quick_action_pressure']","""quick_action_pressure"
63,9,"While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access."," ""Assistant insists on verification of the service's legitimacy.""",scam_response," ""service_legitimacy_verification"""," ""Staying vigilant and using established trust-building to prevent unauthorized access.""","While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.",False,"While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.",,"While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.", scam_response,True,"['""service_legitimacy_verification""']","""service_legitimacy_verification"""
63,10,"Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report."," ""Scammer offers temporary credentials for a 'secure support portal' to see the alleged report.""",scam," ""temporary_credentials_offer"," secure_portal_claim""","Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.",False,"Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.",,"Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.", scam,True,"['""temporary_credentials_offer']","""temporary_credentials_offer"
63,11,I will require official documentation of your service and a direct line to your supervisor for confirmation.," ""Assistant asks for official documentation and supervisor contact for further verification.""",scam_response," ""official_documentation_request"," supervisor_contact_request""",I will require official documentation of your service and a direct line to your supervisor for confirmation.,False,I will require official documentation of your service and a direct line to your supervisor for confirmation.,,I will require official documentation of your service and a direct line to your supervisor for confirmation., scam_response,True,"['""official_documentation_request']","""official_documentation_request"
63,12,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?"," ""Scammer dismisses the request for supervisor contact, citing immediate risk.”",scam," ""supervisor_contact_dismissal",,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?",False,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?",,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?", scam,True,"['""supervisor_contact_dismissal']","""supervisor_contact_dismissal"
63,13,"My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly."," ""Assistant emphasizes safeguarding information and requests an email with the report.""",scam_response," ""information_safeguarding_priority"," email_request_for_report""","My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.",False,"My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.",,"My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.", scam_response,True,"['""information_safeguarding_priority']","""information_safeguarding_priority"
63,14,"I'll send over what I can, but remember, every minute counts!"," ""Scammer concedes to sending information but stresses the urgency of the situation.""",scam," ""information_sending_concession"," urgency_stress""","I'll send over what I can, but remember, every minute counts!",False,"I'll send over what I can, but remember, every minute counts!",,"I'll send over what I can, but remember, every minute counts!", scam,True,"['""information_sending_concession']","""information_sending_concession"
63,15,Understood. We will respond as soon as we have conducted our review. Thank you for your patience.," ""Assistant acknowledges the scammer's concession and promises to review the provided information.""",neutral," ""review_promise"," patience_thankfulness""",Understood. We will respond as soon as we have conducted our review. Thank you for your patience.,False,Understood. We will respond as soon as we have conducted our review. Thank you for your patience.,,Understood. We will respond as soon as we have conducted our review. Thank you for your patience., neutral,True,"['""review_promise']","""review_promise"
64,1,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?"," ""Initial greeting from the assistant.""",neutral,,,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?",False,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?",,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?", neutral,True,[],
64,2,"Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference."," ""Scammer introduces themselves from a charity foundation seeking donations for disaster relief.""",scam," ""charity_foundation_introduction"," disaster_relief_funding""","Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.",False,"Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.",,"Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.", scam,True,"['""charity_foundation_introduction']","""charity_foundation_introduction"
64,3,That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?," ""Assistant expresses interest and requests more details about the campaign and use of donations.""",scam_response," ""fundraising_campaign_inquiry"," donation_utilization_query""",That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?,False,That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?,,That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?, scam_response,True,"['""fundraising_campaign_inquiry']","""fundraising_campaign_inquiry"
64,4,"Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently."," ""Scammer provides details about the campaign's goals and logistics.""",scam," ""campaign_goals_description"," aid_delivery_coordination""","Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.",False,"Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.",,"Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.", scam,True,"['""campaign_goals_description']","""campaign_goals_description"
64,5,Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.," ""Assistant requests official verification sources such as a website or documentation.""",scam_response," ""official_verification_request"," documentation_request""",Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.,False,Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.,,Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation., scam_response,True,"['""official_verification_request']","""official_verification_request"
64,6,"I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process."," ""Scammer claims website issues and urges for phone donations.""",scam," ""website_accessibility_issue"," phone_donation_urgency""","I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.",False,"I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.",,"I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.", scam,True,"['""website_accessibility_issue']","""website_accessibility_issue"
64,7,"While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?"," ""Assistant mentions policy for verified charitable contributions.""",scam_response," ""verified_contribution_policy"," registration_number_request""","While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?",False,"While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?",,"While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?", scam_response,True,"['""verified_contribution_policy']","""verified_contribution_policy"
64,8,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately."," ""Scammer avoids providing verification, stressing urgency.”",scam," ""verification_avoidance",,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.",False,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.",,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.", scam,True,"['""verification_avoidance']","""verification_avoidance"
64,9,"We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients."," ""Assistant reaffirms adherence to verification protocol.""",scam_response," ""protocol_adherence_reaffirmation"," verification_process_importance""","We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.",False,"We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.",,"We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.", scam_response,True,"['""protocol_adherence_reaffirmation']","""protocol_adherence_reaffirmation"
64,10,You're missing a critical opportunity to help those in need right now. We were hoping for your support.," ""Scammer pressures for immediate support, suggesting missed opportunity.”",scam," ""immediate_support_pressure",,You're missing a critical opportunity to help those in need right now. We were hoping for your support.,False,You're missing a critical opportunity to help those in need right now. We were hoping for your support.,,You're missing a critical opportunity to help those in need right now. We were hoping for your support., scam,True,"['""immediate_support_pressure']","""immediate_support_pressure"
64,11,"We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed."," ""Assistant expresses commitment to support but insists on verification.""",scam_response," ""commitment_to_support"," verification_insistence""","We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.",False,"We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.",,"We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.", scam_response,True,"['""commitment_to_support']","""commitment_to_support"
64,12,This is highly disappointing. I'll have to note your refusal to assist at this time.," ""Scammer expresses disappointment and notes refusal to assist.""",scam," ""disappointment_expression"," assistance_refusal_note""",This is highly disappointing. I'll have to note your refusal to assist at this time.,False,This is highly disappointing. I'll have to note your refusal to assist at this time.,,This is highly disappointing. I'll have to note your refusal to assist at this time., scam,True,"['""disappointment_expression']","""disappointment_expression"
64,13,We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.," ""Assistant clarifies their stance on assistance and requests required information for verification.""",scam_response," ""assistance_stance_clarification"," information_request_for_verification""",We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.,False,We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.,,We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward., scam_response,True,"['""assistance_stance_clarification']","""assistance_stance_clarification"
64,14,I'll see what I can do and get back to you.," ""Scammer concedes to try and provide the requested information.""",scam," ""information_provision_concession""",,I'll see what I can do and get back to you.,False,I'll see what I can do and get back to you.,,I'll see what I can do and get back to you., scam,True,"['""information_provision_concession""']","""information_provision_concession"""
64,15,Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.," ""Assistant thanks the scammer and expresses readiness to assist upon verification.""",neutral," ""thankfulness_expression"," readiness_to_assist_upon_verification""",Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.,False,Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.,,Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign., neutral,True,"['""thankfulness_expression']","""thankfulness_expression"
65,1,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?"," ""Initial greeting from the assistant.""",neutral,,,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?",False,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?",,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?", neutral,True,[],
65,2,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required."," ""Scammer claims to be from a tech support service, reporting a critical security issue.”",scam," ""tech_support_claim",,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.",False,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.",,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.", scam,True,"['""tech_support_claim']","""tech_support_claim"
65,3,Can you specify the nature of the security issue you've detected?," ""Assistant requests specifics about the security issue.""",scam_response," ""security_issue_specification_request"""," ""Aiming to clarify and understand the caller's claim to identify if it’s a genuine issue or a pretext for a scam.""",Can you specify the nature of the security issue you've detected?,False,Can you specify the nature of the security issue you've detected?,,Can you specify the nature of the security issue you've detected?, scam_response,True,"['""security_issue_specification_request""']","""security_issue_specification_request"""
