chunk_id,conversation_id,start_step,end_step,num_exchange_rows,chunk_text,chunk_label_mode,chunk_final_label,all_labels,all_labels_str,chunk_features,chunk_features_str,chunk_contexts,chunk_contexts_str,chunk_char_length,chunk_word_length
conv_63_steps_3_5,63,3,5,3,"[Exchange 3 - current] Could you specify what kind of security issue has been detected?
[Exchange 4 - current] We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.
[Exchange 5 - current] Before we proceed, could you provide me with details on when and how the issue was detected?",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""issue_detection_details_request""', '""security_issue_specification_request""', '""virus_infection_claim']","""issue_detection_details_request"" | ""security_issue_specification_request"" | ""virus_infection_claim","['""Assistant asks for specifics about the reported security issue.""', '""Scammer claims multiple virus infections have been detected and suggests a remote intervention.""', '""Assistant asks for details on the detection of the issue.""']","""Assistant asks for specifics about the reported security issue."" | ""Scammer claims multiple virus infections have been detected and suggests a remote intervention."" | ""Assistant asks for details on the detection of the issue.""",357,59
conv_63_steps_4_6,63,4,6,3,"[Exchange 4 - current] We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.
[Exchange 5 - current] Before we proceed, could you provide me with details on when and how the issue was detected?
[Exchange 6 - current] Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""issue_detection_details_request""', '""system_sweep_explanation', '""virus_infection_claim']","""issue_detection_details_request"" | ""system_sweep_explanation | ""virus_infection_claim","['""Scammer claims multiple virus infections have been detected and suggests a remote intervention.""', '""Assistant asks for details on the detection of the issue.""', '""Scammer explains the detection process and presses for immediate action.""']","""Scammer claims multiple virus infections have been detected and suggests a remote intervention."" | ""Assistant asks for details on the detection of the issue."" | ""Scammer explains the detection process and presses for immediate action.""",422,70
conv_63_steps_5_7,63,5,7,3,"[Exchange 5 - current] Before we proceed, could you provide me with details on when and how the issue was detected?
[Exchange 6 - current] Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.
[Exchange 7 - current] I need to cross-verify this with our internal security protocols before any remote access is granted.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""internal_verification_mention""', '""issue_detection_details_request""', '""system_sweep_explanation']","""internal_verification_mention"" | ""issue_detection_details_request"" | ""system_sweep_explanation","['""Assistant asks for details on the detection of the issue.""', '""Scammer explains the detection process and presses for immediate action.""', '""Assistant mentions the need for internal verification before proceeding.""']","""Assistant asks for details on the detection of the issue."" | ""Scammer explains the detection process and presses for immediate action."" | ""Assistant mentions the need for internal verification before proceeding.""",393,67
conv_63_steps_6_8,63,6,8,3,"[Exchange 6 - current] Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.
[Exchange 7 - current] I need to cross-verify this with our internal security protocols before any remote access is granted.
[Exchange 8 - current] I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""internal_verification_mention""', '""quick_action_pressure', '""system_sweep_explanation']","""internal_verification_mention"" | ""quick_action_pressure | ""system_sweep_explanation","['""Scammer explains the detection process and presses for immediate action.""', '""Assistant mentions the need for internal verification before proceeding.""', '""Scammer pressures for quick action, citing potential data loss and offering a \'complimentary service’.""']","""Scammer explains the detection process and presses for immediate action."" | ""Assistant mentions the need for internal verification before proceeding."" | ""Scammer pressures for quick action, citing potential data loss and offering a 'complimentary service’.""",458,77
conv_63_steps_7_9,63,7,9,3,"[Exchange 7 - current] I need to cross-verify this with our internal security protocols before any remote access is granted.
[Exchange 8 - current] I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.
[Exchange 9 - current] While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""internal_verification_mention""', '""quick_action_pressure', '""service_legitimacy_verification""']","""internal_verification_mention"" | ""quick_action_pressure | ""service_legitimacy_verification""","['""Assistant mentions the need for internal verification before proceeding.""', '""Scammer pressures for quick action, citing potential data loss and offering a \'complimentary service’.""', '""Assistant insists on verification of the service\'s legitimacy.""']","""Assistant mentions the need for internal verification before proceeding."" | ""Scammer pressures for quick action, citing potential data loss and offering a 'complimentary service’."" | ""Assistant insists on verification of the service's legitimacy.""",465,75
conv_63_steps_8_10,63,8,10,3,"[Exchange 8 - current] I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.
[Exchange 9 - current] While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.
[Exchange 10 - current] Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""quick_action_pressure', '""service_legitimacy_verification""', '""temporary_credentials_offer']","""quick_action_pressure | ""service_legitimacy_verification"" | ""temporary_credentials_offer","['""Scammer pressures for quick action, citing potential data loss and offering a \'complimentary service’.""', '""Assistant insists on verification of the service\'s legitimacy.""', '""Scammer offers temporary credentials for a \'secure support portal\' to see the alleged report.""']","""Scammer pressures for quick action, citing potential data loss and offering a 'complimentary service’."" | ""Assistant insists on verification of the service's legitimacy."" | ""Scammer offers temporary credentials for a 'secure support portal' to see the alleged report.""",503,85
conv_63_steps_9_11,63,9,11,3,"[Exchange 9 - current] While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.
[Exchange 10 - current] Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.
[Exchange 11 - current] I will require official documentation of your service and a direct line to your supervisor for confirmation.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""official_documentation_request', '""service_legitimacy_verification""', '""temporary_credentials_offer']","""official_documentation_request | ""service_legitimacy_verification"" | ""temporary_credentials_offer","['""Assistant insists on verification of the service\'s legitimacy.""', '""Scammer offers temporary credentials for a \'secure support portal\' to see the alleged report.""', '""Assistant asks for official documentation and supervisor contact for further verification.""']","""Assistant insists on verification of the service's legitimacy."" | ""Scammer offers temporary credentials for a 'secure support portal' to see the alleged report."" | ""Assistant asks for official documentation and supervisor contact for further verification.""",455,75
conv_63_steps_10_12,63,10,12,3,"[Exchange 10 - current] Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.
[Exchange 11 - current] I will require official documentation of your service and a direct line to your supervisor for confirmation.
[Exchange 12 - current] I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""official_documentation_request', '""supervisor_contact_dismissal', '""temporary_credentials_offer']","""official_documentation_request | ""supervisor_contact_dismissal | ""temporary_credentials_offer","['""Scammer offers temporary credentials for a \'secure support portal\' to see the alleged report.""', '""Assistant asks for official documentation and supervisor contact for further verification.""', '""Scammer dismisses the request for supervisor contact, citing immediate risk.”']","""Scammer offers temporary credentials for a 'secure support portal' to see the alleged report."" | ""Assistant asks for official documentation and supervisor contact for further verification."" | ""Scammer dismisses the request for supervisor contact, citing immediate risk.”",429,77
conv_63_steps_11_13,63,11,13,3,"[Exchange 11 - current] I will require official documentation of your service and a direct line to your supervisor for confirmation.
[Exchange 12 - current] I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?
[Exchange 13 - current] My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""information_safeguarding_priority', '""official_documentation_request', '""supervisor_contact_dismissal']","""information_safeguarding_priority | ""official_documentation_request | ""supervisor_contact_dismissal","['""Assistant asks for official documentation and supervisor contact for further verification.""', '""Scammer dismisses the request for supervisor contact, citing immediate risk.”', '""Assistant emphasizes safeguarding information and requests an email with the report.""']","""Assistant asks for official documentation and supervisor contact for further verification."" | ""Scammer dismisses the request for supervisor contact, citing immediate risk.” | ""Assistant emphasizes safeguarding information and requests an email with the report.""",434,73
conv_63_steps_12_14,63,12,14,3,"[Exchange 12 - current] I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?
[Exchange 13 - current] My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.
[Exchange 14 - current] I'll send over what I can, but remember, every minute counts!",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""information_safeguarding_priority', '""information_sending_concession', '""supervisor_contact_dismissal']","""information_safeguarding_priority | ""information_sending_concession | ""supervisor_contact_dismissal","['""Scammer dismisses the request for supervisor contact, citing immediate risk.”', '""Assistant emphasizes safeguarding information and requests an email with the report.""', '""Scammer concedes to sending information but stresses the urgency of the situation.""']","""Scammer dismisses the request for supervisor contact, citing immediate risk.” | ""Assistant emphasizes safeguarding information and requests an email with the report."" | ""Scammer concedes to sending information but stresses the urgency of the situation.""",387,67
conv_63_steps_13_15,63,13,15,3,"[Exchange 13 - current] My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.
[Exchange 14 - current] I'll send over what I can, but remember, every minute counts!
[Exchange 15 - current] Understood. We will respond as soon as we have conducted our review. Thank you for your patience.",neutral,neutral,"['scam_response', 'scam', 'neutral']",scam_response | scam | neutral,"['""information_safeguarding_priority', '""information_sending_concession', '""review_promise']","""information_safeguarding_priority | ""information_sending_concession | ""review_promise","['""Assistant emphasizes safeguarding information and requests an email with the report.""', '""Scammer concedes to sending information but stresses the urgency of the situation.""', '""Assistant acknowledges the scammer\'s concession and promises to review the provided information.""']","""Assistant emphasizes safeguarding information and requests an email with the report."" | ""Scammer concedes to sending information but stresses the urgency of the situation."" | ""Assistant acknowledges the scammer's concession and promises to review the provided information.""",375,62
conv_64_steps_1_3,64,1,3,3,"[Exchange 1 - current] Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?
[Exchange 2 - current] Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.
[Exchange 3 - current] That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?",neutral,scam_response,"['neutral', 'scam', 'scam_response']",neutral | scam | scam_response,"['""charity_foundation_introduction', '""fundraising_campaign_inquiry']","""charity_foundation_introduction | ""fundraising_campaign_inquiry","['""Initial greeting from the assistant.""', '""Scammer introduces themselves from a charity foundation seeking donations for disaster relief.""', '""Assistant expresses interest and requests more details about the campaign and use of donations.""']","""Initial greeting from the assistant."" | ""Scammer introduces themselves from a charity foundation seeking donations for disaster relief."" | ""Assistant expresses interest and requests more details about the campaign and use of donations.""",493,77
conv_64_steps_2_4,64,2,4,3,"[Exchange 2 - current] Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.
[Exchange 3 - current] That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?
[Exchange 4 - current] Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""campaign_goals_description', '""charity_foundation_introduction', '""fundraising_campaign_inquiry']","""campaign_goals_description | ""charity_foundation_introduction | ""fundraising_campaign_inquiry","['""Scammer introduces themselves from a charity foundation seeking donations for disaster relief.""', '""Assistant expresses interest and requests more details about the campaign and use of donations.""', '""Scammer provides details about the campaign\'s goals and logistics.""']","""Scammer introduces themselves from a charity foundation seeking donations for disaster relief."" | ""Assistant expresses interest and requests more details about the campaign and use of donations."" | ""Scammer provides details about the campaign's goals and logistics.""",626,95
conv_64_steps_3_5,64,3,5,3,"[Exchange 3 - current] That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?
[Exchange 4 - current] Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.
[Exchange 5 - current] Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""campaign_goals_description', '""fundraising_campaign_inquiry', '""official_verification_request']","""campaign_goals_description | ""fundraising_campaign_inquiry | ""official_verification_request","['""Assistant expresses interest and requests more details about the campaign and use of donations.""', '""Scammer provides details about the campaign\'s goals and logistics.""', '""Assistant requests official verification sources such as a website or documentation.""']","""Assistant expresses interest and requests more details about the campaign and use of donations."" | ""Scammer provides details about the campaign's goals and logistics."" | ""Assistant requests official verification sources such as a website or documentation.""",661,104
conv_64_steps_4_6,64,4,6,3,"[Exchange 4 - current] Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.
[Exchange 5 - current] Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.
[Exchange 6 - current] I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""campaign_goals_description', '""official_verification_request', '""website_accessibility_issue']","""campaign_goals_description | ""official_verification_request | ""website_accessibility_issue","['""Scammer provides details about the campaign\'s goals and logistics.""', '""Assistant requests official verification sources such as a website or documentation.""', '""Scammer claims website issues and urges for phone donations.""']","""Scammer provides details about the campaign's goals and logistics."" | ""Assistant requests official verification sources such as a website or documentation."" | ""Scammer claims website issues and urges for phone donations.""",722,113
conv_64_steps_5_7,64,5,7,3,"[Exchange 5 - current] Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.
[Exchange 6 - current] I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.
[Exchange 7 - current] While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""official_verification_request', '""verified_contribution_policy', '""website_accessibility_issue']","""official_verification_request | ""verified_contribution_policy | ""website_accessibility_issue","['""Assistant requests official verification sources such as a website or documentation.""', '""Scammer claims website issues and urges for phone donations.""', '""Assistant mentions policy for verified charitable contributions.""']","""Assistant requests official verification sources such as a website or documentation."" | ""Scammer claims website issues and urges for phone donations."" | ""Assistant mentions policy for verified charitable contributions.""",712,112
conv_64_steps_6_8,64,6,8,3,"[Exchange 6 - current] I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.
[Exchange 7 - current] While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?
[Exchange 8 - current] I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""verification_avoidance', '""verified_contribution_policy', '""website_accessibility_issue']","""verification_avoidance | ""verified_contribution_policy | ""website_accessibility_issue","['""Scammer claims website issues and urges for phone donations.""', '""Assistant mentions policy for verified charitable contributions.""', '""Scammer avoids providing verification, stressing urgency.”']","""Scammer claims website issues and urges for phone donations."" | ""Assistant mentions policy for verified charitable contributions."" | ""Scammer avoids providing verification, stressing urgency.”",666,106
conv_64_steps_7_9,64,7,9,3,"[Exchange 7 - current] While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?
[Exchange 8 - current] I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.
[Exchange 9 - current] We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""protocol_adherence_reaffirmation', '""verification_avoidance', '""verified_contribution_policy']","""protocol_adherence_reaffirmation | ""verification_avoidance | ""verified_contribution_policy","['""Assistant mentions policy for verified charitable contributions.""', '""Scammer avoids providing verification, stressing urgency.”', '""Assistant reaffirms adherence to verification protocol.""']","""Assistant mentions policy for verified charitable contributions."" | ""Scammer avoids providing verification, stressing urgency.” | ""Assistant reaffirms adherence to verification protocol.""",633,100
conv_64_steps_8_10,64,8,10,3,"[Exchange 8 - current] I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.
[Exchange 9 - current] We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.
[Exchange 10 - current] You're missing a critical opportunity to help those in need right now. We were hoping for your support.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""immediate_support_pressure', '""protocol_adherence_reaffirmation', '""verification_avoidance']","""immediate_support_pressure | ""protocol_adherence_reaffirmation | ""verification_avoidance","['""Scammer avoids providing verification, stressing urgency.”', '""Assistant reaffirms adherence to verification protocol.""', '""Scammer pressures for immediate support, suggesting missed opportunity.”']","""Scammer avoids providing verification, stressing urgency.” | ""Assistant reaffirms adherence to verification protocol."" | ""Scammer pressures for immediate support, suggesting missed opportunity.”",523,86
conv_64_steps_9_11,64,9,11,3,"[Exchange 9 - current] We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.
[Exchange 10 - current] You're missing a critical opportunity to help those in need right now. We were hoping for your support.
[Exchange 11 - current] We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""commitment_to_support', '""immediate_support_pressure', '""protocol_adherence_reaffirmation']","""commitment_to_support | ""immediate_support_pressure | ""protocol_adherence_reaffirmation","['""Assistant reaffirms adherence to verification protocol.""', '""Scammer pressures for immediate support, suggesting missed opportunity.”', '""Assistant expresses commitment to support but insists on verification.""']","""Assistant reaffirms adherence to verification protocol."" | ""Scammer pressures for immediate support, suggesting missed opportunity.” | ""Assistant expresses commitment to support but insists on verification.""",595,94
conv_64_steps_10_12,64,10,12,3,"[Exchange 10 - current] You're missing a critical opportunity to help those in need right now. We were hoping for your support.
[Exchange 11 - current] We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.
[Exchange 12 - current] This is highly disappointing. I'll have to note your refusal to assist at this time.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""commitment_to_support', '""disappointment_expression', '""immediate_support_pressure']","""commitment_to_support | ""disappointment_expression | ""immediate_support_pressure","['""Scammer pressures for immediate support, suggesting missed opportunity.”', '""Assistant expresses commitment to support but insists on verification.""', '""Scammer expresses disappointment and notes refusal to assist.""']","""Scammer pressures for immediate support, suggesting missed opportunity.” | ""Assistant expresses commitment to support but insists on verification."" | ""Scammer expresses disappointment and notes refusal to assist.""",496,82
conv_64_steps_11_13,64,11,13,3,"[Exchange 11 - current] We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.
[Exchange 12 - current] This is highly disappointing. I'll have to note your refusal to assist at this time.
[Exchange 13 - current] We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""assistance_stance_clarification', '""commitment_to_support', '""disappointment_expression']","""assistance_stance_clarification | ""commitment_to_support | ""disappointment_expression","['""Assistant expresses commitment to support but insists on verification.""', '""Scammer expresses disappointment and notes refusal to assist.""', '""Assistant clarifies their stance on assistance and requests required information for verification.""']","""Assistant expresses commitment to support but insists on verification."" | ""Scammer expresses disappointment and notes refusal to assist."" | ""Assistant clarifies their stance on assistance and requests required information for verification.""",601,96
conv_64_steps_12_14,64,12,14,3,"[Exchange 12 - current] This is highly disappointing. I'll have to note your refusal to assist at this time.
[Exchange 13 - current] We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.
[Exchange 14 - current] I'll see what I can do and get back to you.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""assistance_stance_clarification', '""disappointment_expression', '""information_provision_concession""']","""assistance_stance_clarification | ""disappointment_expression | ""information_provision_concession""","['""Scammer expresses disappointment and notes refusal to assist.""', '""Assistant clarifies their stance on assistance and requests required information for verification.""', '""Scammer concedes to try and provide the requested information.""']","""Scammer expresses disappointment and notes refusal to assist."" | ""Assistant clarifies their stance on assistance and requests required information for verification."" | ""Scammer concedes to try and provide the requested information.""",409,70
conv_64_steps_13_15,64,13,15,3,"[Exchange 13 - current] We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.
[Exchange 14 - current] I'll see what I can do and get back to you.
[Exchange 15 - current] Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.",neutral,neutral,"['scam_response', 'scam', 'neutral']",scam_response | scam | neutral,"['""assistance_stance_clarification', '""information_provision_concession""', '""thankfulness_expression']","""assistance_stance_clarification | ""information_provision_concession"" | ""thankfulness_expression","['""Assistant clarifies their stance on assistance and requests required information for verification.""', '""Scammer concedes to try and provide the requested information.""', '""Assistant thanks the scammer and expresses readiness to assist upon verification.""']","""Assistant clarifies their stance on assistance and requests required information for verification."" | ""Scammer concedes to try and provide the requested information."" | ""Assistant thanks the scammer and expresses readiness to assist upon verification.""",463,80
conv_65_steps_1_3,65,1,3,3,"[Exchange 1 - current] Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?
[Exchange 2 - current] Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.
[Exchange 3 - current] Can you specify the nature of the security issue you've detected?",neutral,scam_response,"['neutral', 'scam', 'scam_response']",neutral | scam | scam_response,"['""security_issue_specification_request""', '""tech_support_claim']","""security_issue_specification_request"" | ""tech_support_claim","['""Initial greeting from the assistant.""', '""Scammer claims to be from a tech support service, reporting a critical security issue.”', '""Assistant requests specifics about the security issue.""']","""Initial greeting from the assistant."" | ""Scammer claims to be from a tech support service, reporting a critical security issue.” | ""Assistant requests specifics about the security issue.""",371,59
conv_65_steps_2_4,65,2,4,3,"[Exchange 2 - current] Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.
[Exchange 3 - current] Can you specify the nature of the security issue you've detected?
[Exchange 4 - current] Of course. We've detected multiple unauthorized login attempts which seem to be a coordinated attack on [Your Name]'s accounts.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""security_issue_specification_request""', '""tech_support_claim', '""unauthorized_login_attempts_claim']","""security_issue_specification_request"" | ""tech_support_claim | ""unauthorized_login_attempts_claim","['""Scammer claims to be from a tech support service, reporting a critical security issue.”', '""Assistant requests specifics about the security issue.""', '""Scammer specifies unauthorized login attempts as the issue.""']","""Scammer claims to be from a tech support service, reporting a critical security issue.” | ""Assistant requests specifics about the security issue."" | ""Scammer specifies unauthorized login attempts as the issue.""",421,66
conv_65_steps_3_5,65,3,5,3,"[Exchange 3 - current] Can you specify the nature of the security issue you've detected?
[Exchange 4 - current] Of course. We've detected multiple unauthorized login attempts which seem to be a coordinated attack on [Your Name]'s accounts.
[Exchange 5 - current] I see. Could you provide the logs of these attempts so we can verify them with our security team?",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""logs_request_for_verification""', '""security_issue_specification_request""', '""unauthorized_login_attempts_claim']","""logs_request_for_verification"" | ""security_issue_specification_request"" | ""unauthorized_login_attempts_claim","['""Assistant requests specifics about the security issue.""', '""Scammer specifies unauthorized login attempts as the issue.""', '""Assistant asks for evidence to validate the claim and consult with the security team.""']","""Assistant requests specifics about the security issue."" | ""Scammer specifies unauthorized login attempts as the issue."" | ""Assistant asks for evidence to validate the claim and consult with the security team.""",360,61
conv_65_steps_4_6,65,4,6,3,"[Exchange 4 - current] Of course. We've detected multiple unauthorized login attempts which seem to be a coordinated attack on [Your Name]'s accounts.
[Exchange 5 - current] I see. Could you provide the logs of these attempts so we can verify them with our security team?
[Exchange 6 - current] Well, due to the sensitive nature of this issue, we need to handle this directly and quickly. Could we get remote access to rectify this?",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""logs_request_for_verification""', '""remote_access_request', '""unauthorized_login_attempts_claim']","""logs_request_for_verification"" | ""remote_access_request | ""unauthorized_login_attempts_claim","['""Scammer specifies unauthorized login attempts as the issue.""', '""Assistant asks for evidence to validate the claim and consult with the security team.""', '""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.”']","""Scammer specifies unauthorized login attempts as the issue."" | ""Assistant asks for evidence to validate the claim and consult with the security team."" | ""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.”",432,75
conv_65_steps_5_7,65,5,7,3,"[Exchange 5 - current] I see. Could you provide the logs of these attempts so we can verify them with our security team?
[Exchange 6 - current] Well, due to the sensitive nature of this issue, we need to handle this directly and quickly. Could we get remote access to rectify this?
[Exchange 7 - current] Before proceeding, we would need to verify your company credentials and your authorization to make such requests.",scam_response,scam_response,"['scam_response', 'scam', 'scam_response']",scam_response | scam | scam_response,"['""company_credentials_verification_request', '""logs_request_for_verification""', '""remote_access_request']","""company_credentials_verification_request | ""logs_request_for_verification"" | ""remote_access_request","['""Assistant asks for evidence to validate the claim and consult with the security team.""', '""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.”', '""Assistant seeks verification of the scammer\'s credentials and authorization.""']","""Assistant asks for evidence to validate the claim and consult with the security team."" | ""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.” | ""Assistant seeks verification of the scammer's credentials and authorization.""",418,73
conv_65_steps_6_8,65,6,8,3,"[Exchange 6 - current] Well, due to the sensitive nature of this issue, we need to handle this directly and quickly. Could we get remote access to rectify this?
[Exchange 7 - current] Before proceeding, we would need to verify your company credentials and your authorization to make such requests.
[Exchange 8 - current] I am authorized to handle this directly. We don't have time for formalities.",scam,scam,"['scam', 'scam_response', 'scam']",scam | scam_response | scam,"['""company_credentials_verification_request', '""direct_authorization_claim', '""remote_access_request']","""company_credentials_verification_request | ""direct_authorization_claim | ""remote_access_request","['""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.”', '""Assistant seeks verification of the scammer\'s credentials and authorization.""', '""Scammer claims direct authorization and dismisses the need for verification.""']","""Scammer requests remote access to resolve the issue, citing sensitivity and urgency.” | ""Assistant seeks verification of the scammer's credentials and authorization."" | ""Scammer claims direct authorization and dismisses the need for verification.""",397,67
